DIA,MES,HR,TEMP
27,8,87.53,34.23
27,8,87.53,34.23
27,8,87.53,34.23
27,8,87.55,34.23
27,8,87.58,34.23
27,8,87.62,34.23
27,8,87.65,34.23
27,8,87.68,34.21
27,8,87.72,34.21
27,8,87.73,34.21
27,8,87.75,34.21
27,8,87.77,34.23
27,8,87.78,34.23
27,8,87.8,34.23
27,8,87.8,34.23
27,8,87.8,34.23
27,8,87.8,34.23
27,8,87.82,34.23
27,8,87.82,34.23
27,8,87.83,34.18
27,8,87.87,34.18
27,8,87.9,34.18
27,8,87.95,34.18
27,8,88,34.21
27,8,88.07,34.21
27,8,88.13,34.21
27,8,88.2,34.21
27,8,88.27,34.23
27,8,88.33,34.23
27,8,88.4,34.23
27,8,88.43,34.23
27,8,88.45,34.23
27,8,88.45,34.23
27,8,88.45,34.23
27,8,88.43,34.23
27,8,88.43,34.23
27,8,88.42,34.23
27,8,88.42,34.23
27,8,88.42,34.23
27,8,88.42,34.23
27,8,88.43,34.23
27,8,88.48,34.23
27,8,88.53,34.23
27,8,88.6,34.23
27,8,88.67,34.23
27,8,88.73,34.23
27,8,88.78,34.23
27,8,88.83,34.23
27,8,88.87,34.23
27,8,88.88,34.23
27,8,88.9,34.23
27,8,88.88,34.21
27,8,88.87,34.21
27,8,88.83,34.21
27,8,88.8,34.21
27,8,88.78,34.21
27,8,88.78,34.21
27,8,88.78,34.21
27,8,88.78,34.21
27,8,88.77,34.21
27,8,88.77,34.21
27,8,88.78,34.21
27,8,88.8,34.21
27,8,88.8,34.21
27,8,88.8,34.21
27,8,88.8,34.21
27,8,88.8,34.21
27,8,88.8,34.23
27,8,88.8,34.23
27,8,88.8,34.23
27,8,88.8,34.23
27,8,88.8,34.21
27,8,88.8,34.21
27,8,88.8,34.21
27,8,88.8,34.21
27,8,88.8,34.23
27,8,88.8,34.23
27,8,88.78,34.23
27,8,88.78,34.23
27,8,88.77,34.23
27,8,88.75,34.23
27,8,88.73,34.23
27,8,88.72,34.23
27,8,88.7,34.23
27,8,88.67,34.23
27,8,88.63,34.23
27,8,88.62,34.23
27,8,88.6,34.23
27,8,88.57,34.23
27,8,88.53,34.23
27,8,88.52,34.23
27,8,88.5,34.21
27,8,88.5,34.21
27,8,88.48,34.21
27,8,88.47,34.21
27,8,88.43,34.21
27,8,88.42,34.21
27,8,88.38,34.21
27,8,88.35,34.21
27,8,88.3,34.23
27,8,88.25,34.23
27,8,88.2,34.23
27,8,88.15,34.23
27,8,88.08,34.21
27,8,88.02,34.21
27,8,87.95,34.21
27,8,87.9,34.21
27,8,87.85,34.23
27,8,87.8,34.23
27,8,87.77,34.23
27,8,87.72,34.23
27,8,87.7,34.21
27,8,87.68,34.21
27,8,87.67,34.21
27,8,87.65,34.21
27,8,87.62,34.23
27,8,87.58,34.23
27,8,87.55,34.23
27,8,87.52,34.23
27,8,87.47,34.23
27,8,87.42,34.23
27,8,87.35,34.23
27,8,87.28,34.23
27,8,87.22,34.23
27,8,87.13,34.23
27,8,87.07,34.23
27,8,87,34.23
27,8,86.95,34.21
27,8,86.9,34.21
27,8,86.85,34.21
27,8,86.8,34.21
27,8,86.75,34.23
27,8,86.72,34.23
27,8,86.68,34.23
27,8,86.63,34.23
27,8,86.58,34.21
27,8,86.53,34.21
27,8,86.48,34.21
27,8,86.42,34.21
27,8,86.35,34.23
27,8,86.28,34.23
27,8,86.22,34.23
27,8,86.15,34.23
27,8,86.08,34.21
27,8,86.03,34.21
27,8,86,34.21
27,8,85.97,34.21
27,8,85.93,34.21
27,8,85.92,34.21
27,8,85.9,34.21
27,8,85.88,34.21
27,8,85.88,34.23
27,8,85.87,34.23
27,8,85.85,34.23
27,8,85.83,34.23
27,8,85.82,34.23
27,8,85.8,34.23
27,8,85.78,34.23
27,8,85.77,34.23
27,8,85.77,34.23
27,8,85.77,34.23
27,8,85.77,34.23
27,8,85.77,34.23
27,8,85.78,34.25
27,8,85.8,34.25
27,8,85.82,34.25
27,8,85.83,34.25
27,8,85.85,34.25
27,8,85.87,34.25
27,8,85.88,34.25
27,8,85.92,34.25
27,8,85.95,34.23
27,8,85.98,34.23
27,8,86.03,34.23
27,8,86.08,34.23
27,8,86.15,34.21
27,8,86.22,34.21
27,8,86.28,34.21
27,8,86.35,34.21
27,8,86.43,34.23
27,8,86.5,34.23
27,8,86.57,34.23
27,8,86.63,34.23
27,8,86.7,34.25
27,8,86.77,34.25
27,8,86.8,34.25
27,8,86.83,34.25
27,8,86.85,34.23
27,8,86.88,34.23
27,8,86.92,34.23
27,8,86.97,34.23
27,8,87.02,34.23
27,8,87.03,34.23
27,8,87.05,34.23
27,8,87.07,34.23
27,8,87.07,34.23
27,8,87.07,34.23
27,8,87.05,34.23
27,8,87.03,34.23
27,8,87.02,34.23
27,8,87,34.23
27,8,86.98,34.23
27,8,86.97,34.23
27,8,86.97,34.23
27,8,86.98,34.23
27,8,86.98,34.23
27,8,87,34.23
27,8,87.02,34.23
27,8,87.05,34.23
27,8,87.08,34.23
27,8,87.1,34.23
27,8,87.1,34.23
